id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,icao_code,iata_code,gps_code,local_code,home_link,wikipedia_link,keywords,chinese_name
35291,BGIL,heliport,Ilimanaq Heliport,69.080915,-51.114315,52,NA,GL,GL-AV,Ilimanaq,yes,,XIQ,BGIL,,,https://en.wikipedia.org/wiki/Ilimanaq_Heliport,Claushavn,伊利马纳克直升机场
44056,BGIN,heliport,Innarsuit Heliport,73.199895,-56.010817,95,NA,GL,GL-AV,Innarsuit,yes,,IUI,BGIN,INN,,https://en.wikipedia.org/wiki/Innaarsuit_Heliport,,Innarsuit直升机场
44057,BGIS,heliport,Isortoq Heliport,65.547792,-38.976552,92,NA,GL,GL-SE,Isortoq,yes,,IOQ,BGIS,ISO,,https://en.wikipedia.org/wiki/Isortoq_Heliport,Isertoq,伊索托克直升机场
35289,BGIT,heliport,Ikamiut Heliport,68.634253,-51.832262,49,NA,GL,GL-QK,Ikamiut,yes,,QJI,BGIT,,,https://en.wikipedia.org/wiki/Ikamiut_Heliport,,伊卡缪特直升机场
31694,BGJN,medium_airport,Ilulissat Airport,69.243202,-51.057098,95,NA,GL,GL-AV,Ilulissat,yes,BGJN,JAV,BGJN,,https://mit.gl/ilulissat,https://en.wikipedia.org/wiki/Ilulissat_Airport,"Mittarfik Ilulissat, Ilulissat Lufthavn, Jakobshavn",伊卢利萨特机场
35292,BGKA,heliport,Kangaatsiaq Heliport,68.312657,-53.460208,17,NA,GL,GL-QK,Kangaatsiaq,yes,,QPW,BGKA,,,https://en.wikipedia.org/wiki/Kangaatsiaq_Heliport,,康加特夏克直升机场
31786,BGKK,medium_airport,Kulusuk Airport,65.573601,-37.1236,117,NA,GL,GL-SE,Kulusuk,yes,BGKK,KUS,BGKK,,,https://en.wikipedia.org/wiki/Kulusuk_Airport,"Kap Dan, BGKD",库鲁苏克机场
43224,BGKL,heliport,Upernavik Kujalleq Heliport,72.152743,-55.530986,92,NA,GL,GL-AV,Upernavik Kujalleq,yes,,,BGKL,UPK,,https://en.wikipedia.org/wiki/Upernavik_Kujalleq_Heliport,Søndre Upernavik,乌佩纳维克库贾勒克直升机场
44060,BGKM,heliport,Kuummiut Heliport,65.863935,-36.997919,89,NA,GL,GL-SE,Kuummiut,yes,,KUZ,BGKM,KMT,,https://en.wikipedia.org/wiki/Kuummiit_Heliport,Kuummiit,库姆缪特直升机场
43217,BGKS,heliport,Kangersuatsiaq Heliport,72.381092,-55.536586,112,NA,GL,GL-AV,Kangersuatsiaq,yes,,KGQ,BGKS,KAQ,,https://en.wikipedia.org/wiki/Kangersuatsiaq_Heliport,"Kangerssuatsiaq, Prøven",康格苏阿夏克直升机场
35293,BGKT,heliport,Kitsissuarsuit Heliport,68.857926,-53.123295,18,NA,GL,GL-QK,Kitsissuarsuit,yes,,QJE,BGKT,,,https://en.wikipedia.org/wiki/Kitsissuarsuit_Heliport,Hunde Ejlande,Kitsissuarsuit 直升机场
43216,BGLL,heliport,Illorsuit Heliport,71.241944,-53.562877,154,NA,GL,GL-AV,Illorsuit,yes,,IOT,BGLL,ILL,,https://en.wikipedia.org/wiki/Illorsuit_Heliport,,伊洛西特直升机场
31711,BGMQ,small_airport,Maniitsoq Airport,65.412498,-52.9394,91,NA,GL,GL-QA,Maniitsoq,yes,BGMQ,JSU,BGMQ,,,https://en.wikipedia.org/wiki/Maniitsoq_Airport,"Mittarfik Maniitsoq, Sukkertoppen",马尼伊特索克机场
35296,BGNK,heliport,Niaqornaarsuk Heliport,68.236381,-52.852148,152,NA,GL,GL-QK,Niaqornaarsuk,yes,,,BGNK,,,https://en.wikipedia.org/wiki/Niaqornaarsuk_Heliport,QMK,尼亚科尔纳苏克直升机场
35294,BGNN,heliport,Nanortalik Heliport,60.141884,-45.232977,17,NA,GL,GL-KU,Nanortalik,yes,,JNN,BGNN,,,https://en.wikipedia.org/wiki/Nanortalik_Heliport,Nennortalik,纳诺塔利克直升机场
43219,BGNQ,heliport,Nuugaatsiaq Heliport,71.538769,-53.205038,57,NA,GL,GL-AV,Nuugaatsiaq,yes,,JUU,BGNQ,NUG,,https://en.wikipedia.org/wiki/Nuugaatsiaq_Heliport,,努加特夏克直升机场
35295,BGNS,heliport,Narsaq Heliport,60.917283,-46.059923,83,NA,GL,GL-KU,Narsaq,yes,,JNS,BGNS,,http://airgreenland.com/om_rejsen/efter_rejsen/din_destination_/narsaq/,https://en.wikipedia.org/wiki/Narsaq_Heliport,Nordprøven,纳萨克直升机场
44063,BGNT,heliport,Niaqornat Heliport,70.789385,-53.662945,10,NA,GL,GL-AV,Niaqornat,yes,,NIQ,BGNT,NIA,,https://en.wikipedia.org/wiki/Niaqornat_Heliport,,尼亚科纳特直升机场
44065,BGPT,small_airport,Paamiut Airport,62.014736,-49.670937,120,NA,GL,GL-SE,Paamiut,yes,BGPT,JFR,BGPT,,,https://en.wikipedia.org/wiki/Paamiut_Airport,"Mittarfik Paamiut, Frederikshåb",帕米特机场
43221,BGQE,heliport,Qeqertaq Heliport,69.995861,-51.300917,69,NA,GL,GL-AV,Qeqertaq,yes,,PQT,BGQE,QQT,,https://en.wikipedia.org/wiki/Qeqertaq_Heliport,Øen,凯克尔塔克直升机场
32004,BGQQ,medium_airport,Qaanaaq Airport,77.488602,-69.388702,51,NA,GL,GL-AV,Qaanaaq,yes,BGQQ,NAQ,BGQQ,,,https://en.wikipedia.org/wiki/Qaanaaq_Airport,"Mittarfik Qaanaaq, Thule",卡纳克机场
44066,BGQT,heliport,Qassimiut Heliport,60.780959,-47.156249,29,NA,GL,GL-KU,Qassimiut,yes,,QJH,BGQT,,,https://en.wikipedia.org/wiki/Qassimiut_Heliport,,卡西缪特直升机场
44058,BGSC,heliport,Ittoqqortoormiit Heliport,70.488229,-21.97168,238,NA,GL,GL-SE,Ittoqqortoormiit,yes,,OBY,BGSC,,,https://en.wikipedia.org/wiki/Ittoqqortoormiit_Heliport,Scoresbysund,伊托科尔托米特直升机场
115,BGSF,medium_airport,Kangerlussuaq International Airport,67.010446,-50.715294,165,NA,GL,GL-QA,Kangerlussuaq,yes,BGSF,SFJ,BGSF,,,https://en.wikipedia.org/wiki/Kangerlussuaq_Airport,"Bluie West 8, Sondrestrom Air Base, Sondrestromfjord Air Base",康克鲁斯瓦格国际机场
44069,BGSG,heliport,Sermiligaaq Heliport,65.90592,-36.378254,33,NA,GL,GL-SE,Sermiligaaq,yes,BGSG,SGG,BGSG,SMG,,https://en.wikipedia.org/wiki/Sermiligaaq_Heliport,Sermiligâk,塞尔米利盖克直升机场
44070,BGSI,heliport,Siorapaluk Heliport,77.786517,-70.638657,102,NA,GL,GL-AV,Siorapaluk,yes,BGSI,SRK,BGSI,SIO,,https://en.wikipedia.org/wiki/Siorapaluk_Heliport,Hiurapaluk,西奥拉帕卢克直升机场
323783,BGSO,heliport,Saarloq Heliport,60.537778,-46.024722,,NA,GL,GL-KU,Saarloq,yes,BGSO,QOQ,BGSO,,,https://en.wikipedia.org/wiki/Saarloq_Heliport,,萨尔洛克直升机场
35301,BGSQ,heliport,Saqqaq Heliport,70.011448,-51.932142,38,NA,GL,GL-AV,Saqqaq,yes,BGSQ,,BGSQ,,,https://en.wikipedia.org/wiki/Saqqaq_Heliport,"QUP, Sarqaq, Solsiden",萨卡克直升机场
31700,BGSS,medium_airport,Sisimiut Airport,66.951302,-53.729301,33,NA,GL,GL-QA,Sisimiut,yes,BGSS,JHS,BGSS,,https://www.mit.gl/en/todays-flights/airports/sisimiut-airport/,https://en.wikipedia.org/wiki/Sisimiut_Airport,,西西缪特机场
43222,BGST,heliport,Saattut Heliport,70.811172,-51.63129,131,NA,GL,GL-AV,Saattut,yes,BGST,SAE,BGST,SAA,,https://en.wikipedia.org/wiki/Saattut_Heliport,,萨图直升机场
44068,BGSV,heliport,Savissivik Heliport,76.018613,-65.117683,24,NA,GL,GL-AV,Savissivik,yes,BGSV,SVR,BGSV,SAV,,https://en.wikipedia.org/wiki/Savissivik_Heliport,,萨维西维克直升机场
44075,BGTA,heliport,Tasiusaq Heliport,73.373055,-56.06028,181,NA,GL,GL-AV,Tasiusaq,yes,BGTA,TQA,BGTA,,,https://en.wikipedia.org/wiki/Tasiusaq_Heliport_(Avannaata),,塔西萨克直升机场
116,BGTL,medium_airport,Pituffik Space Base,76.53063,-68.700541,251,NA,GL,GL-AV,Pituffik,yes,BGTL,THU,BGTL,,,https://en.wikipedia.org/wiki/Pituffik_Space_Base,Thule Air Base,皮图菲克太空基地
44076,BGTN,heliport,Tiniteqilaaq Heliport,65.892027,-37.783409,15,NA,GL,GL-SE,Tiniteqilaaq,yes,BGTN,TQI,BGTN,TNT,,https://en.wikipedia.org/wiki/Tiniteqilaaq_Heliport,,蒂尼特其拉克直升机场
44074,BGTQ,heliport,Tasiusaq Heliport,60.194305,-44.813447,21,NA,GL,GL-KU,Tasiusak,yes,BGTQ,XEQ,BGTQ,,,https://en.wikipedia.org/wiki/Tasiusaq_Heliport_(Kujalleq),,塔西萨克直升机场
31713,BGUK,small_airport,Upernavik Airport,72.790199,-56.1306,414,NA,GL,GL-AV,Upernavik,yes,BGUK,JUV,BGUK,,,https://en.wikipedia.org/wiki/Upernavik_Airport,Mittarfik Upernavik,乌佩纳维克机场
43225,BGUM,heliport,Uummannaq Heliport,70.680428,-52.11163,50,NA,GL,GL-AV,Uummannaq,yes,BGUM,UMD,BGUM,,http://airgreenland.com/om_rejsen/efter_rejsen/din_destination_/uummannaq/,https://en.wikipedia.org/wiki/Uummannaq_Heliport,,乌马纳克直升机场
31709,BGUQ,small_airport,Qaarsut Airport,70.7342,-52.696201,289,NA,GL,GL-AV,Uummannaq,yes,BGUQ,JQA,BGUQ,,,https://en.wikipedia.org/wiki/Qaarsut_Airport,,卡尔苏特机场
43223,BGUT,heliport,Ukkusissat Heliport,71.049438,-51.890016,223,NA,GL,GL-AV,Ukkusissat,yes,BGUT,JUK,BGUT,UKK,,https://en.wikipedia.org/wiki/Ukkusissat_Heliport,,乌库萨萨特直升机场
117,BIAR,large_airport,Akureyri International Airport,65.656573,-18.072018,6,EU,IS,IS-6,Akureyri,yes,BIAR,AEY,BIAR,,https://www.innanlandsflugvellir.is/en/akureyri-airport/,https://en.wikipedia.org/wiki/Akureyri_Airport,,阿克雷里国际机场
119,BIEG,medium_airport,Egilsstaðir Airport,65.2833023071289,-14.401399612426758,76,EU,IS,IS-7,Egilsstaðir,yes,BIEG,EGS,BIEG,,,https://en.wikipedia.org/wiki/Egilssta%C3%B0ir_Airport,,埃伊尔斯塔济机场
31549,BIGR,medium_airport,Grímsey Airport,66.5458,-18.0173,66,EU,IS,IS-6,Grímsey/Sandvík,yes,BIGR,GRY,BIGR,,https://www.innanlandsflugvellir.is/en/grimsey-airport,https://en.wikipedia.org/wiki/Gr%C3%ADmsey_Airport,Sandvík,格里姆西机场
120,BIHN,medium_airport,Hornafjörður Airport,64.295601,-15.2272,24,EU,IS,IS-8,Höfn,yes,BIHN,HFN,BIHN,,,https://en.wikipedia.org/wiki/Hornafj%C3%B6r%C3%B0ur_Airport,,霍纳菲厄泽机场
122,BIIS,medium_airport,Ísafjörður Airport,66.058098,-23.1353,8,EU,IS,IS-4,Ísafjörður,yes,BIIS,IFJ,BIIS,,https://www.isavia.is/en/isafjordur-airport,https://en.wikipedia.org/wiki/%C3%8Dsafj%C3%B6r%C3%B0ur_Airport,,伊萨菲厄泽机场
123,BIKF,large_airport,Keflavik International Airport,63.985001,-22.6056,171,EU,IS,IS-2,Reykjavík,yes,BIKF,KEF,BIKF,,https://www.isavia.is/en/keflavik-airport,https://en.wikipedia.org/wiki/Keflav%C3%ADk_International_Airport,"Keflavik Naval Air Station, REK",凯夫拉维克国际机场
125,BIRK,medium_airport,Reykjavík Domestic Airport,64.128732,-21.93759,48,EU,IS,IS-1,Reykjavík,yes,BIRK,RKV,BIRK,,,https://en.wikipedia.org/wiki/Reykjav%C3%ADk_Airport,REK,雷克雅未克国内机场
127,BITN,small_airport,Þórshöfn Airport,66.218459,-15.334739,65,EU,IS,IS-6,Þórshöfn,yes,BITN,THO,BITN,,,https://en.wikipedia.org/wiki/Thorshofn_Airport,Thorshofn,欧修芬机场
32593,BIVO,medium_airport,Vopnafjörður Airport,65.720596,-14.8506,16,EU,IS,IS-7,Vopnafjörður,yes,BIVO,VPN,BIVO,,,https://en.wikipedia.org/wiki/Vopnafj%C3%B6r%C3%B0ur_Airport,,沃普纳菲厄泽机场
312172,BJT,seaplane_base,Bentota River Waterdrome,6.431,79.996,,AS,LK,LK-1,Bentota,yes,,BJT,,,,https://en.wikipedia.org/wiki/Bentota_River_Airport,,本托塔河水上运动场
4614,BKPR,large_airport,Priština Adem Jashari International Airport,42.5728,21.035801,1789,EU,XK,XK-01,Prishtina,yes,BKPR,PRN,BKPR,,http://www.airportpristina.com/,https://en.wikipedia.org/wiki/Pristina_International_Airport,"LYPR, Pristina, Slatina Air Base",普里什蒂纳阿德姆贾沙里国际机场
323824,BR-0263,small_airport,Pedro Vieira Moreira Airport,-6.8827,-38.61583,1099,SA,BR,BR-PB,Cajazeiras,yes,SJZA,CJZ,SJZA,PB0004,,https://en.wikipedia.org/wiki/Cajazeiras_Airport,,佩德罗·维埃拉·莫雷拉机场
327786,BR-0318,heliport,Cooperativa Lar Heliport,-25.27427,-54.067369,1601,SA,BR,BR-PR,Medianeira,yes,,,SSLC,,,,,合作拉尔直升机场
329000,BR-0352,heliport,N. S. A. Heliport,-22.7384254,-45.540062,5663,SA,BR,BR-SP,Campos do Jordão,yes,,,SNBK,SNBK,,,,N.S.A. 直升机场
331872,BR-0467,heliport,Batalhão de Operações Aéreas do CBMSC Heliport,-27.614324,-48.528333,13,SA,BR,BR-SC,Aéreas do CBMSC,yes,,,SSBO,SC0086,,,,CBMSC 直升机场运营指挥
333222,BR-0569,medium_airport,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,2940,SA,BR,BR-BA,Vitória da Conquista,yes,SBVC,VDC,SBVC,BA0005,,https://en.wikipedia.org/wiki/Glauber_Rocha_Airport,SSVC,格劳伯德安德拉德罗查机场
335541,BR-0925,small_airport,Fazenda Rosa do Deserto Airstrip,-13.240032,-39.759292,1411,SA,BR,BR-BA,Ubaíra,yes,SDYG,,SDYG,BA0254,,,,Fazenda Rosa do Deserto 机场
46185,BR-3221,heliport,Eletrocity Heliport,-20.207646,-40.234916,75,SA,BR,BR-ES,Serra,yes,,,,,,,SSDR,电力城直升机场
35303,BS-NSB,seaplane_base,Bimini North Seaplane Base,25.767,-79.25,,NA,BS,BS-BI,Bimini,yes,,NSB,,,,https://en.wikipedia.org/wiki/North_Bimini_Airport,,比米尼北水上飞机基地
42216,BZ-BGK,small_airport,Big Creek Airport,16.519369,-88.407913,22,NA,BZ,BZ-SC,Big Creek,yes,MZBG,BGK,MZBG,,,https://en.wikipedia.org/wiki/Big_Creek_Airport_(Belize),,比格克里克机场
30861,BZ-CUK,medium_airport,Caye Caulker Airport,17.735015,-88.032862,2,NA,BZ,BZ-BZ,Caye Caulker,yes,MZCK,CUK,MZCK,,,https://en.wikipedia.org/wiki/Caye_Caulker_Airport,,库尔克岛机场
30867,BZ-CYC,medium_airport,Caye Chapel Airport,17.683792,-88.044985,3,NA,BZ,BZ-BZ,Caye Chapel,yes,MZCP,CYC,MZCP,,,https://en.wikipedia.org/wiki/Caye_Chapel_Airport,,教堂岛机场
42209,BZ-CZH,medium_airport,Corozal Airport,18.3822,-88.411903,40,NA,BZ,BZ-CZL,Corozal,yes,MZCZ,CZH,MZCZ,,,https://en.wikipedia.org/wiki/Corozal_Airport,Ranchito Airport,科罗萨尔机场
42207,BZ-DGA,medium_airport,Dangriga Airport,16.98251,-88.230988,10,NA,BZ,BZ-SC,Dangriga,yes,MZPB,DGA,MZPB,,,https://en.wikipedia.org/wiki/Dangriga_Airport,Stann Creek Airport,丹格里加机场
42213,BZ-INB,small_airport,Independence Airport,16.53456,-88.441615,18,NA,BZ,BZ-SC,Independence,yes,MZSV,INB,MZSV,,,https://en.wikipedia.org/wiki/Independence_Airport_(Belize),"Savannah, Mango Creek",独立机场
42212,BZ-ORZ,small_airport,H.E Alfredo Martinez (Tower Hill) Airstrip,18.046767,-88.583858,69,NA,BZ,BZ-OW,Orange Walk,yes,MZTH,ORZ,MZAM,,,https://en.wikipedia.org/wiki/Orange_Walk_Airport,Orange Walk Airport,阿尔弗雷多·马丁内斯阁下（塔山）机场
35305,BZ-PND,small_airport,Punta Gorda Airport,16.1024,-88.808296,7,NA,BZ,BZ-TOL,Punta Gorda,yes,MZPG,PND,MZPG,PND,,https://en.wikipedia.org/wiki/Punta_Gorda_Airport_(Belize),,蓬塔戈尔达机场
32370,BZ-SPR,medium_airport,John Greif II Airport,17.9139,-87.9711,4,NA,BZ,BZ-CY,San Pedro,yes,MZSP,SPR,MZSP,,,https://en.wikipedia.org/wiki/San_Pedro_Airport,,约翰·格雷夫二世机场
42215,BZ-TZA,medium_airport,Sir Barry Bowen Municipal Airport,17.517239,-88.195775,8,NA,BZ,BZ-BZ,Belize City,yes,MZBE,TZA,MZBE,,,https://en.wikipedia.org/wiki/Belize_City_Municipal_Airport,Belize City Municipal,巴里·鲍文爵士市政机场
341397,CA-0732,seaplane_base,Poise Cove Waterdrome,49.49062,-123.75212,,NA,CA,CA-BC,Sechelt,yes,,,,,,,,普瓦斯湾水上乐园
524657,CA-0923,seaplane_base,Montague Harbour Seaplane Base,48.89225,-123.39215,,NA,CA,CA-BC,Galiano Island,yes,,YMF,,,,,,蒙塔古港水上飞机基地
28237,CAA7,seaplane_base,Gilford Island/Echo Bay Seaplane Base,50.766701,-126.483002,,NA,CA,CA-BC,Gilford Island,yes,,,CAA7,CAA7,,https://en.wikipedia.org/wiki/Gilford_Island/Echo_Bay_Water_Aerodrome,AA7,吉尔福德岛/回音湾水上飞机基地
28174,CAB3,seaplane_base,Bedwell Harbour Seaplane Base,48.75,-123.233002,,NA,CA,CA-BC,Bedwell Harbour,yes,,YBW,CAB3,CAB3,,https://en.wikipedia.org/wiki/Bedwell_Harbour_Water_Aerodrome,AB3,贝德韦尔港水上飞机基地
28447,CAB4,seaplane_base,Tofino Harbour Seaplane Base,49.155,-125.91,,NA,CA,CA-BC,Tofino,yes,,YTP,CAB4,CAB4,,https://en.wikipedia.org/wiki/Tofino_Harbour_Water_Aerodrome,AB4,托菲诺港水上飞机基地
28332,CAC8,seaplane_base,Nanaimo Harbour Water Aerodrome,49.169813,-123.933845,,NA,CA,CA-BC,Nanaimo,yes,,ZNA,CAC8,CAC8,,https://en.wikipedia.org/wiki/Nanaimo_Harbour_Water_Airport,AC8,纳奈莫港水上机场
614,CAD4,small_airport,Trail Regional Airport,49.055599,-117.609001,1427,NA,CA,CA-BC,Trail,yes,,YZZ,CAD4,CAD4,,https://en.wikipedia.org/wiki/Trail_Airport,AD4,特雷尔地区机场
28187,CAE3,seaplane_base,Campbell River Seaplane Base,50.049999,-125.25,,NA,CA,CA-BC,Campbell River,yes,,YHH,CAE3,CAE3,,https://en.wikipedia.org/wiki/Campbell_River_Water_Aerodrome,"AE3, Campbell River Harbour Airport",坎贝尔河水上飞机基地
28465,CAE5,seaplane_base,Whistler/Green Lake Water Aerodrome,50.1436004639,-122.948997498,2100,NA,CA,CA-BC,Whistler,yes,,YWS,CAE5,CAE5,,https://en.wikipedia.org/wiki/Whistler/Green_Lake_Water_Aerodrome,AE5,惠斯勒/绿湖水上机场
28169,CAE9,seaplane_base,Bamfield Seaplane Base,48.835967,-125.137453,,NA,CA,CA-BC,Bamfield,yes,,YBF,CAE9,CAE9,,https://en.wikipedia.org/wiki/Bamfield_Water_Aerodrome,AE9,班菲尔德水上飞机基地
28177,CAF6,seaplane_base,Big Bay Seaplane Base,50.3923,-125.1372,,NA,CA,CA-BC,Stuart Island,yes,,YIG,CAF6,CAF6,,https://en.wikipedia.org/wiki/Big_Bay_Water_Aerodrome,AF6,大湾水上飞机基地
624,CAJ4,medium_airport,Anahim Lake Airport,52.451501,-125.303776,3635,NA,CA,CA-BC,Anahim Lake,yes,,YAA,CAJ4,CAJ4,,https://en.wikipedia.org/wiki/Anahim_Lake_Airport,AJ4,阿纳希姆湖机场
28370,CAJ8,seaplane_base,Pitt Meadows Seaplane Base,49.209215,-122.709646,6,NA,CA,CA-BC,,yes,,,CAJ8,CAJ8,,https://en.wikipedia.org/wiki/Pitt_Meadows_Water_Aerodrome,AJ8,皮特梅多斯水上飞机基地
626,CAJ9,small_airport,Fort Ware Airport,57.427857,-125.648189,2450,NA,CA,CA-BC,Fort Ware,yes,,,CAJ9,CAJ9,,https://en.wikipedia.org/wiki/Fort_Ware_Airport,AJ9,韦尔堡机场
28454,CAM9,seaplane_base,Vancouver International Seaplane Base,49.177047,-123.168154,0,NA,CA,CA-BC,Vancouver,yes,,,CAM9,CAM9,,https://en.wikipedia.org/wiki/Vancouver_International_Water_Airport,AM9,温哥华国际水上飞机基地
28450,CAN3,seaplane_base,Ucluelet Seaplane Base,48.950003,-125.550005,,NA,CA,CA-BC,Ucluelet,yes,,,CAN3,CAN3,,https://en.wikipedia.org/wiki/Ucluelet_Water_Aerodrome,AN3,尤克卢利特水上飞机基地
28458,CAP5,seaplane_base,Victoria Airport Water Aerodrome,48.653892,-123.450451,,NA,CA,CA-BC,Victoria,yes,,,CAP5,CAP5,,https://en.wikipedia.org/wiki/Victoria_Airport_Water_Aerodrome,AP5,维多利亚机场水上机场
28383,CAP8,seaplane_base,Port Washington Seaplane Base,48.812,-123.321,,NA,CA,CA-BC,Port Washington,yes,,,,,,https://en.wikipedia.org/wiki/Port_Washington_Water_Aerodrome,"AP8, CAP8",华盛顿港水上飞机基地
28384,CAQ8,seaplane_base,Powell Lake Seaplane Base,49.887335,-124.53372,174,NA,CA,CA-BC,Powell River,yes,,WPL,CAQ8,CAQ8,,https://en.wikipedia.org/wiki/Powell_Lake_Water_Aerodrome,,鲍威尔湖水上飞机基地
643,CAT4,medium_airport,Qualicum Beach Airport,49.337456,-124.393086,191,NA,CA,CA-BC,Qualicum Beach,yes,,XQU,CAT4,CAT4,http://www.qualicumbeach.com/cms.asp?wpID=437,https://en.wikipedia.org/wiki/Qualicum_Beach_Airport,AT4,魁利克姆海滩机场
644,CAT5,small_airport,Port McNeill Airport,50.57348,-127.027702,225,NA,CA,CA-BC,Port McNeill,yes,,YMP,CAT5,CAT5,,https://en.wikipedia.org/wiki/Port_McNeill_Airport,AT5,麦克尼尔港机场
28432,CAV5,seaplane_base,Sullivan Bay Seaplane Base,50.885359,-126.831069,,NA,CA,CA-BC,Sullivan Bay,yes,,YTG,CAV5,CAV5,,https://en.wikipedia.org/wiki/Sullivan_Bay_Water_Aerodrome,,沙利文湾水上飞机基地
28315,CAW7,seaplane_base,Mayne Island Seaplane Base,48.852241,-123.301982,,NA,CA,CA-BC,Miners Bay,yes,,YAV,,,,https://en.wikipedia.org/wiki/Mayne_Island_Water_Aerodrome,CAW7,梅恩岛水上飞机基地
314219,CAX3,seaplane_base,Sechelt/Porpoise Bay Water Aerodrome,49.483,-123.7577,,NA,CA,CA-BC,Sechelt,yes,,,,,,https://en.wikipedia.org/wiki/Sechelt/Porpoise_Bay_Water_Aerodrome,"AX3, CAX3",塞切尔特/海豚湾水上机场
28235,CAX6,seaplane_base,Ganges Seaplane Base,48.8545,-123.4969,0,NA,CA,CA-BC,Salt Spring Island,yes,,YGG,CAX6,CAX6,,https://en.wikipedia.org/wiki/Ganges_Water_Aerodrome,,恒河水上飞机基地
28319,CAX7,seaplane_base,Minstrel Island Seaplane Base,50.608299,-126.306038,,NA,CA,CA-BC,Minstrel Island/Lagoon Cove,yes,,,,,,https://en.wikipedia.org/wiki/Minstrel_Island_Water_Aerodrome,CAX7,吟游诗人岛水上飞机基地
659,CBA9,small_airport,Ospika Airport,56.271002,-124.063282,2300,NA,CA,CA-BC,Ospika,yes,,,CBA9,CBA9,,https://en.wikipedia.org/wiki/Ospika_Airport,BA9,奥斯皮卡机场
664,CBBC,medium_airport,Bella Bella (Campbell Island) Airport,52.185001,-128.156994,141,NA,CA,CA-BC,Bella Bella,yes,CBBC,ZEL,CBBC,CBBC,,https://en.wikipedia.org/wiki/Bella_Bella_(Campbell_Island)_Airport,BBC,贝拉贝拉（坎贝尔岛）机场
667,CBC7,heliport,Harbour (Public) Heliport,49.286892,-123.106112,2,NA,CA,CA-BC,Vancouver,yes,,,CBC7,CBC7,,,BC7,港口（公共）直升机场
680,CBF7,heliport,Victoria Harbour (Camel Point) Heliport,48.418098,-123.388,15,NA,CA,CA-BC,Victoria,yes,,,CBF7,CBF7,,,BF7,维多利亚港（骆驼角）直升机场
703,CBN9,small_airport,Tsay Keh Airport,56.906101,-124.964996,2280,NA,CA,CA-BC,Tsay Keh,yes,,,CBN9,CBN9,,https://en.wikipedia.org/wiki/Tsay_Keh_Airport,,蔡克机场
743,CCA6,small_airport,Williams Harbour Airport,52.567377,-55.784883,70,NA,CA,CA-NL,Williams Harbour,yes,,YWM,CCA6,CCA6,,https://en.wikipedia.org/wiki/Williams_Harbour_Airport,,威廉斯港机场
750,CCD4,small_airport,Postville Airport,54.9105,-59.78507,193,NA,CA,CA-NL,Postville,yes,,YSO,CCD4,CCD4,,https://en.wikipedia.org/wiki/Postville_Airport,CD4,波斯特维尔机场
752,CCE4,small_airport,Black Tickle Airport,53.469836,-55.787501,57,NA,CA,CA-NL,Black Tickle,yes,,YBI,CCE4,CCE4,,https://en.wikipedia.org/wiki/Black_Tickle_Airport,CE4,黑痒机场
758,CCH4,small_airport,Charlottetown Airport,52.765774,-56.11237,209,NA,CA,CA-NL,Charlottetown,yes,,YHG,CCH4,CCH4,,https://en.wikipedia.org/wiki/Charlottetown_Airport_(Newfoundland),CH4,夏洛特敦机场
764,CCK4,small_airport,St. Lewis (Fox Harbour) Airport,52.372799,-55.673901,74,NA,CA,CA-NL,St. Lewis,yes,,YFX,CCK4,CCK4,,https://en.wikipedia.org/wiki/St._Lewis_(Fox_Harbour)_Airport,CK4,圣刘易斯（福克斯港）机场
771,CCP4,small_airport,Port Hope Simpson Airport,52.528099060058594,-56.28609848022461,347,NA,CA,CA-NL,Port Hope Simpson,yes,,YHA,CCP4,CCP4,,https://en.wikipedia.org/wiki/Port_Hope_Simpson_Airport,CP4,霍普港辛普森机场
776,CCR6,heliport,Campbell River (E & B Heli) Heliport,50.041349,-125.26857,7,NA,CA,CA-BC,Campbell River,yes,,,CCR6,CCR6,,,,坎贝尔河 (E & B Heli) 直升机场
28200,CCX6,seaplane_base,Comox Seaplane Base,49.670601,-124.932999,0,NA,CA,CA-BC,Comox,yes,,,CCX6,CCX6,,https://en.wikipedia.org/wiki/Comox_Water_Aerodrome,AL6,科莫克斯水上飞机基地
793,CCZ2,small_airport,Rigolet Airport,54.1796989440918,-58.45750045776367,180,NA,CA,CA-NL,Rigolet,yes,,YRG,CCZ2,CCZ2,,https://en.wikipedia.org/wiki/Rigolet_Airport,CZ2,里戈莱机场
320432,CDH5,heliport,Nanaimo Harbour Heliport,49.160814,-123.923217,12,NA,CA,CA-BC,Nanaimo,yes,,,CDH5,CDH5,,,,纳奈莫港直升机场
874,CEM3,small_airport,Whatì Airport,63.131699,-117.246002,882,NA,CA,CA-NT,Whatì,yes,,YLE,CEM3,CEM3,,https://en.wikipedia.org/wiki/What%C3%AC_Airport,"EM3, Lac la Martre, Wha Ti",瓦蒂机场
16712,CGA,seaplane_base,Craig Seaplane Base,55.478802,-133.147995,,NA,US,US-AK,Craig,yes,,CGA,CGA,CGA,,https://en.wikipedia.org/wiki/Craig_Seaplane_Base,,克雷格水上飞机基地
